user,enrolled,prediction,correct
238584,1,1,1
118958,1,0,0
51034,0,1,0
132785,0,0,1
292048,1,1,1
115195,0,1,0
292595,1,1,1
321351,0,0,1
116971,1,1,1
309436,1,0,0
193116,1,1,1
371685,0,0,1
82346,0,0,1
144503,1,1,1
166556,1,1,1
314395,0,0,1
49291,1,0,0
143930,0,0,1
96795,0,0,1
256347,0,0,1
11059,1,1,1
167355,0,0,1
206011,0,0,1
243521,1,1,1
370264,1,1,1
283022,1,1,1
281649,1,1,1
133765,1,0,0
174172,0,1,0
296308,0,0,1
41979,1,0,0
336935,0,0,1
247947,1,0,0
50784,0,0,1
55305,0,0,1
105098,0,0,1
169795,1,0,0
31782,0,0,1
159477,1,0,0
96408,1,1,1
326180,1,1,1
117476,1,1,1
290283,0,0,1
75626,0,0,1
311704,1,1,1
312405,0,0,1
16169,1,0,0
60150,0,0,1
319605,1,1,1
230226,1,1,1
128349,1,0,0
361268,0,1,0
233965,0,0,1
65591,1,0,0
313466,0,0,1
9822,1,1,1
352080,1,1,1
287133,0,0,1
315630,1,1,1
351046,0,1,0
152168,0,0,1
279372,0,0,1
323046,0,0,1
109937,0,1,0
163099,0,0,1
143290,1,1,1
350126,0,0,1
150477,0,0,1
281012,1,1,1
24085,0,0,1
202624,1,1,1
61323,1,1,1
307370,0,1,0
305488,0,0,1
13588,1,1,1
327354,0,1,0
147250,0,0,1
249798,1,1,1
102989,0,0,1
69514,0,0,1
2005,0,0,1
207417,1,1,1
53453,1,1,1
70988,0,1,0
114868,1,1,1
181972,1,0,0
106809,1,1,1
183946,1,1,1
189232,0,0,1
191451,0,1,0
291803,1,1,1
1380,1,0,0
37753,1,1,1
143509,1,0,0
136937,0,0,1
21274,0,0,1
163352,1,1,1
31508,0,0,1
95116,0,0,1
256260,1,1,1
14494,0,0,1
348840,0,0,1
257569,0,1,0
107205,0,0,1
187462,0,0,1
43103,1,1,1
218421,1,1,1
153,0,0,1
198353,1,0,0
356466,0,0,1
317214,1,1,1
65675,1,1,1
2152,0,0,1
22307,1,1,1
194020,1,0,0
100088,0,0,1
172776,1,1,1
32231,1,0,0
340912,0,0,1
128290,0,1,0
32247,0,0,1
254430,0,1,0
249918,0,0,1
154239,0,1,0
359350,1,1,1
212248,0,0,1
80552,1,0,0
185041,1,0,0
21566,0,1,0
182642,1,0,0
172993,1,1,1
145673,0,0,1
175701,1,1,1
356064,1,1,1
71710,1,1,1
167212,0,0,1
128111,0,0,1
209545,0,0,1
135109,0,1,0
355046,1,1,1
360031,1,1,1
331615,0,1,0
62270,0,0,1
293998,0,0,1
46050,1,0,0
318597,0,0,1
308794,1,1,1
98430,0,0,1
120717,0,0,1
54620,1,1,1
252704,1,1,1
187356,0,0,1
259090,0,1,0
319997,0,0,1
96472,0,1,0
167686,1,1,1
296797,1,0,0
131066,1,1,1
58016,1,0,0
161708,1,1,1
228872,0,0,1
141090,0,0,1
269444,1,1,1
183405,0,1,0
334350,1,1,1
336681,0,1,0
176828,0,0,1
220889,1,1,1
344404,0,0,1
137794,0,0,1
289539,1,0,0
245783,1,1,1
206083,0,1,0
116374,0,0,1
200038,1,1,1
371158,1,1,1
108919,0,0,1
156658,0,0,1
98829,1,1,1
363681,0,1,0
292881,1,1,1
126933,1,0,0
295197,1,1,1
112113,0,1,0
5209,0,0,1
134093,1,1,1
225482,0,0,1
57438,0,0,1
36246,1,0,0
138101,0,0,1
71790,0,1,0
14566,1,0,0
354304,1,1,1
114651,1,1,1
273385,0,0,1
135361,0,1,0
141337,1,1,1
271319,0,1,0
84243,1,1,1
219951,0,1,0
10224,1,1,1
155446,0,0,1
329680,0,1,0
350266,1,1,1
133230,0,0,1
291357,1,1,1
85909,1,0,0
45923,0,0,1
257793,0,0,1
341842,0,0,1
96289,1,1,1
156963,0,0,1
372563,0,0,1
25352,0,0,1
81219,0,1,0
231616,1,1,1
325577,0,0,1
225664,0,0,1
279732,0,1,0
138363,1,1,1
278489,0,0,1
252848,1,0,0
372714,0,1,0
226789,0,0,1
16827,0,1,0
238008,1,1,1
270359,1,1,1
187319,0,0,1
143018,1,1,1
4427,1,1,1
4678,0,0,1
174956,1,1,1
212933,0,0,1
100171,0,0,1
288649,0,0,1
38793,1,1,1
154322,0,0,1
324873,0,0,1
210101,0,0,1
225898,1,1,1
224410,1,1,1
63134,0,0,1
109534,1,0,0
149807,1,1,1
88813,1,1,1
56511,0,0,1
113283,0,0,1
110579,0,1,0
289847,1,1,1
128977,1,1,1
182701,0,0,1
30441,1,0,0
104296,0,1,0
163777,0,1,0
362452,0,0,1
332068,0,0,1
49036,1,1,1
153864,1,1,1
252058,0,1,0
2243,0,0,1
64622,1,0,0
63716,0,0,1
317861,0,1,0
35182,1,1,1
192180,1,1,1
364064,1,0,0
84649,0,0,1
271175,1,1,1
160793,0,0,1
322704,1,1,1
227666,0,0,1
368756,1,1,1
371077,0,0,1
179121,1,1,1
64006,0,0,1
82975,0,0,1
34029,0,0,1
220416,0,1,0
24549,0,1,0
138550,0,0,1
346548,0,0,1
182273,0,1,0
349841,1,1,1
21449,0,0,1
19093,0,0,1
282370,1,1,1
347182,0,0,1
212930,0,0,1
356437,1,1,1
7155,1,1,1
311042,0,0,1
256688,1,1,1
238106,0,0,1
103387,0,0,1
237115,1,1,1
113112,0,0,1
232076,1,1,1
52922,1,1,1
68715,1,0,0
58021,0,1,0
37260,0,0,1
58072,0,1,0
149622,0,0,1
342731,1,0,0
336491,0,0,1
197237,1,1,1
115728,0,0,1
110108,0,0,1
285592,1,1,1
188560,0,0,1
89972,0,0,1
162647,0,1,0
168849,0,0,1
318591,0,0,1
25422,1,0,0
135637,1,1,1
274810,0,0,1
82006,0,0,1
91028,1,0,0
14481,0,1,0
312468,1,1,1
74749,1,1,1
339661,0,0,1
163563,1,1,1
134770,1,1,1
302968,0,1,0
172803,1,1,1
66001,0,0,1
101616,1,1,1
192978,1,1,1
279095,1,0,0
307790,1,1,1
267715,0,1,0
195030,1,0,0
84628,0,0,1
27319,1,1,1
329672,1,0,0
52800,1,0,0
41034,1,1,1
348100,1,1,1
306338,1,1,1
198224,1,1,1
39464,0,0,1
372279,1,1,1
62188,0,0,1
204903,1,1,1
361139,0,0,1
82476,1,1,1
70041,1,1,1
102682,1,1,1
250747,0,0,1
62325,0,1,0
57897,0,0,1
240305,0,0,1
217546,0,0,1
342867,1,1,1
22332,0,0,1
167507,0,0,1
203408,1,1,1
254415,0,0,1
316716,1,0,0
329766,0,0,1
264645,1,1,1
132208,1,1,1
82375,0,0,1
296422,0,1,0
69956,0,1,0
227098,1,1,1
230242,0,0,1
354833,1,0,0
257193,1,1,1
46581,1,0,0
182388,1,1,1
67147,0,0,1
166086,1,1,1
348721,1,1,1
205864,0,0,1
319488,0,0,1
227056,0,0,1
172507,0,0,1
194710,1,1,1
34103,1,0,0
224864,1,1,1
227765,0,1,0
161675,0,0,1
43162,1,1,1
288815,0,0,1
312863,1,0,0
33041,1,1,1
363245,1,0,0
251706,1,1,1
101832,0,0,1
119377,1,1,1
987,0,1,0
188818,0,0,1
124772,0,0,1
180081,0,0,1
90809,0,1,0
217908,1,1,1
179488,0,1,0
160760,0,0,1
49420,1,1,1
271936,0,0,1
224355,0,1,0
126050,1,1,1
291474,0,1,0
215905,0,1,0
219129,1,0,0
30780,1,1,1
202319,0,0,1
318627,1,1,1
336762,1,1,1
149278,1,1,1
249204,0,0,1
38213,0,0,1
26667,1,1,1
15079,0,0,1
299075,1,1,1
333161,1,0,0
104739,0,1,0
128964,1,1,1
244982,0,1,0
262021,0,0,1
256083,0,0,1
141282,1,1,1
7485,1,1,1
145837,0,0,1
122660,0,0,1
122024,0,0,1
123085,0,0,1
349708,1,1,1
241722,1,0,0
268473,1,1,1
51288,1,1,1
236134,0,0,1
121824,0,0,1
28960,0,0,1
12711,0,0,1
56698,0,0,1
269040,1,1,1
86592,0,0,1
97818,0,0,1
10959,0,0,1
356097,1,0,0
206719,0,0,1
150343,0,1,0
284727,1,1,1
226094,1,1,1
205689,1,1,1
21994,1,1,1
329267,1,0,0
145829,0,1,0
45405,0,0,1
41075,1,1,1
313005,1,0,0
355043,1,1,1
283518,1,1,1
45361,0,0,1
14463,0,0,1
210144,0,0,1
5958,1,1,1
180196,0,1,0
297321,1,1,1
323540,0,0,1
27149,1,1,1
176357,0,0,1
73032,1,1,1
135320,1,1,1
169243,1,1,1
291731,1,1,1
37158,1,1,1
181420,1,1,1
135820,0,0,1
36647,0,0,1
243767,1,1,1
194953,1,1,1
244363,1,0,0
266311,1,0,0
233878,0,1,0
345063,0,0,1
92231,1,1,1
171010,0,0,1
343074,1,1,1
191801,0,0,1
126740,1,0,0
231562,0,1,0
182942,1,1,1
52288,1,1,1
139363,1,1,1
43577,0,1,0
18895,0,0,1
248265,0,0,1
287252,0,0,1
3622,0,0,1
332243,0,0,1
130485,0,1,0
84708,0,1,0
307060,1,0,0
41995,0,1,0
320046,1,1,1
247901,0,0,1
129261,0,0,1
245434,0,1,0
288581,1,1,1
235896,0,0,1
214593,1,1,1
291051,1,1,1
158065,1,1,1
84581,1,1,1
17697,1,1,1
47453,1,1,1
152510,0,0,1
47286,1,1,1
124616,0,0,1
358831,0,0,1
155967,1,1,1
283304,0,0,1
9350,1,1,1
90280,1,1,1
97008,1,1,1
5386,0,0,1
107929,1,1,1
168954,0,0,1
76139,1,1,1
258804,1,1,1
166933,0,0,1
174261,1,0,0
117945,1,1,1
120977,1,0,0
318943,0,1,0
130988,0,0,1
117248,0,0,1
12800,1,1,1
349422,0,0,1
204109,0,0,1
211177,1,1,1
340758,0,0,1
346913,0,0,1
274050,1,1,1
320724,0,0,1
31521,1,0,0
334952,1,0,0
307934,1,0,0
359635,0,0,1
352184,0,0,1
27275,0,0,1
27501,0,0,1
198725,1,1,1
36937,1,1,1
79590,0,0,1
253254,1,1,1
165679,1,0,0
18486,1,1,1
262388,0,0,1
171306,1,1,1
172147,0,1,0
23284,1,1,1
264455,0,0,1
186369,1,1,1
253714,1,1,1
193119,1,1,1
180342,0,0,1
44273,0,1,0
357478,1,1,1
34638,0,0,1
303849,1,1,1
113822,1,0,0
202346,0,1,0
207968,1,1,1
288859,0,0,1
250329,1,1,1
4225,1,0,0
51215,1,1,1
107153,0,1,0
6817,0,0,1
85788,0,0,1
176651,1,0,0
313380,0,0,1
297725,1,1,1
74385,0,0,1
185397,0,0,1
4847,0,0,1
287416,0,0,1
285398,0,0,1
63729,1,1,1
293856,1,1,1
246059,0,0,1
264199,1,1,1
184284,1,1,1
72060,1,1,1
129622,1,1,1
350863,0,0,1
294041,1,1,1
230375,1,1,1
364451,0,0,1
139105,0,0,1
328958,0,0,1
50216,1,1,1
275599,1,1,1
882,1,1,1
213964,1,1,1
170538,0,0,1
83318,0,0,1
341439,0,0,1
153697,1,0,0
241641,0,0,1
50350,0,0,1
270761,1,0,0
357800,1,1,1
118000,0,1,0
200025,1,0,0
152837,0,0,1
186542,0,1,0
143154,1,1,1
211976,1,1,1
266501,0,1,0
242885,0,0,1
339105,0,0,1
195105,0,0,1
108562,1,0,0
276628,0,0,1
364955,0,1,0
16806,1,1,1
274284,0,1,0
148192,0,0,1
167523,1,1,1
355005,0,0,1
193228,0,1,0
133775,0,0,1
344689,0,0,1
268124,0,1,0
37307,1,1,1
320785,1,1,1
192338,0,1,0
364045,1,1,1
68082,1,1,1
119617,1,0,0
23747,1,1,1
300207,1,1,1
275283,1,0,0
87239,1,1,1
93021,0,1,0
274529,0,0,1
305532,1,1,1
271575,1,0,0
237123,1,1,1
100797,0,0,1
270051,0,0,1
196290,1,0,0
352314,0,0,1
124049,1,1,1
118463,1,1,1
39947,0,0,1
163698,0,0,1
70532,0,0,1
153315,0,0,1
370752,0,0,1
93124,0,0,1
5614,1,1,1
147091,1,1,1
234173,0,1,0
214724,0,0,1
185315,0,0,1
356789,1,0,0
275771,0,0,1
86603,0,0,1
11693,0,1,0
351107,0,1,0
220915,1,1,1
93122,1,1,1
173440,0,0,1
137859,0,0,1
211210,0,0,1
182760,1,0,0
309159,1,0,0
141908,0,1,0
239176,0,0,1
265931,0,0,1
134294,1,1,1
55467,0,0,1
12933,1,0,0
67050,0,0,1
60224,1,1,1
321789,1,1,1
224370,1,1,1
50303,0,0,1
28791,1,1,1
318605,0,0,1
10968,1,1,1
111848,1,0,0
131306,1,1,1
202340,1,1,1
313933,1,0,0
186132,1,1,1
237654,1,1,1
250346,0,0,1
144732,0,0,1
210851,1,1,1
301521,0,0,1
107684,1,1,1
175612,0,1,0
330993,1,0,0
372069,1,1,1
88411,0,0,1
215133,0,0,1
350746,0,0,1
210195,1,0,0
138753,0,0,1
357127,1,0,0
231806,0,0,1
97494,0,0,1
164795,1,0,0
123741,1,1,1
176013,0,1,0
69027,1,0,0
314964,0,0,1
205761,1,1,1
11244,1,1,1
223916,0,0,1
334292,1,0,0
222060,0,0,1
352857,0,0,1
330423,1,1,1
270958,1,0,0
291465,0,1,0
138792,0,0,1
192172,1,1,1
271723,1,1,1
365409,0,0,1
237408,0,0,1
12365,1,1,1
268191,1,1,1
85671,1,0,0
44588,1,1,1
136176,0,0,1
363489,1,0,0
37862,0,0,1
334512,0,0,1
22066,1,1,1
131652,0,0,1
114764,0,1,0
370109,0,1,0
328000,0,0,1
134664,0,0,1
321996,1,1,1
347670,0,0,1
120732,0,0,1
18864,0,0,1
314465,0,1,0
236402,0,0,1
218765,1,0,0
157772,0,1,0
54577,0,1,0
119520,1,0,0
220129,1,1,1
179344,0,0,1
225916,0,0,1
43784,1,1,1
106799,0,0,1
242298,0,0,1
230104,0,1,0
234978,0,0,1
62635,0,0,1
257340,0,0,1
56735,1,0,0
233536,0,1,0
312116,1,1,1
43318,1,0,0
183113,1,1,1
55589,0,0,1
179214,0,0,1
51947,0,0,1
137212,0,0,1
359383,1,1,1
194018,0,0,1
221605,1,1,1
69366,1,1,1
203405,0,0,1
188025,0,1,0
343706,0,0,1
135941,0,0,1
333371,1,0,0
196414,0,0,1
355041,1,0,0
89104,0,1,0
331260,1,1,1
350791,0,0,1
276875,0,0,1
328579,1,1,1
166503,1,1,1
317397,1,1,1
100405,1,1,1
369842,1,1,1
365711,1,0,0
357296,0,0,1
51857,1,1,1
13368,1,1,1
298826,0,0,1
32617,0,0,1
44717,1,1,1
342357,1,1,1
88904,0,0,1
290836,1,1,1
339122,0,0,1
80994,0,0,1
166523,1,1,1
34912,0,0,1
345136,0,0,1
27117,1,1,1
187635,1,1,1
91250,0,0,1
53859,1,0,0
201346,0,1,0
9669,0,0,1
243032,1,0,0
236659,1,1,1
274280,1,1,1
209584,1,1,1
226551,1,1,1
188101,0,0,1
266680,1,1,1
339102,0,0,1
259332,0,0,1
342012,1,1,1
86485,0,0,1
320349,0,1,0
181434,0,1,0
183111,1,0,0
128428,1,1,1
110716,0,1,0
222216,0,0,1
68744,0,0,1
166183,1,1,1
325308,0,1,0
294402,0,0,1
369759,0,0,1
33403,1,1,1
192396,1,0,0
94739,0,0,1
362411,0,0,1
162725,0,0,1
88332,1,1,1
25431,0,1,0
129315,1,1,1
193982,1,0,0
317275,1,1,1
12764,0,0,1
107703,1,1,1
201783,0,0,1
167217,0,0,1
162051,0,0,1
62577,0,0,1
188284,1,1,1
300430,1,1,1
216132,1,1,1
106290,0,1,0
4432,0,1,0
202953,1,1,1
222556,0,0,1
201510,0,0,1
233234,0,1,0
166388,1,1,1
97175,0,0,1
108587,1,1,1
80101,1,1,1
16306,0,1,0
151886,1,1,1
57071,0,0,1
291277,1,1,1
166217,1,1,1
52428,1,1,1
126413,0,0,1
308725,0,0,1
293005,0,0,1
132368,1,1,1
181516,0,0,1
223513,0,1,0
353555,1,1,1
330554,1,1,1
359035,0,1,0
29686,1,0,0
71215,0,1,0
18219,1,1,1
155069,0,0,1
149014,1,1,1
267109,0,0,1
360348,1,0,0
62429,0,0,1
278200,0,0,1
179141,1,0,0
31910,1,1,1
339662,0,0,1
122887,1,1,1
339380,1,0,0
346358,1,1,1
209015,1,1,1
246420,0,1,0
331351,1,0,0
17074,0,0,1
318690,0,0,1
187102,1,1,1
84656,1,0,0
185032,0,1,0
141971,1,1,1
323280,0,0,1
155644,1,1,1
342792,0,1,0
27108,0,0,1
249025,1,1,1
172480,0,0,1
106245,1,1,1
146766,0,0,1
157221,1,0,0
283256,0,0,1
256688,1,1,1
352430,1,0,0
17015,0,0,1
300631,1,0,0
90603,0,0,1
155551,1,1,1
297227,1,1,1
52359,1,0,0
14845,1,1,1
341572,1,1,1
262831,0,0,1
79884,0,0,1
103559,0,0,1
219720,1,1,1
192332,1,1,1
221152,0,0,1
7377,1,0,0
302498,1,0,0
40410,0,0,1
289046,0,0,1
166493,0,0,1
355073,0,0,1
268200,0,0,1
255563,0,0,1
266607,0,1,0
323160,1,0,0
363347,1,0,0
239680,0,0,1
312744,1,1,1
50939,0,0,1
299098,0,1,0
121145,0,1,0
146869,0,0,1
223726,0,1,0
316046,1,1,1
370656,0,0,1
91826,1,1,1
185865,0,0,1
248308,1,1,1
3005,1,1,1
115096,1,0,0
357317,0,0,1
344600,0,1,0
98344,0,0,1
275870,0,0,1
53445,0,1,0
157533,1,1,1
366982,1,1,1
264099,1,1,1
195691,1,1,1
43783,0,0,1
303007,1,1,1
218983,0,0,1
211723,0,0,1
250246,1,0,0
4888,1,1,1
45105,0,1,0
70775,0,0,1
303693,0,1,0
128065,1,1,1
301600,1,1,1
367705,1,1,1
148855,0,0,1
308434,1,1,1
365425,0,0,1
258610,1,1,1
234349,1,0,0
191948,0,1,0
158709,0,1,0
155156,0,0,1
186977,0,0,1
248476,0,0,1
110450,1,1,1
32004,1,1,1
187749,0,0,1
94060,1,1,1
165914,0,0,1
218724,0,0,1
176233,0,0,1
335627,0,0,1
2858,1,1,1
63595,1,1,1
228065,1,1,1
84536,1,0,0
295163,0,0,1
316153,0,1,0
356100,0,1,0
338503,1,1,1
23447,0,0,1
34071,1,1,1
268239,0,1,0
71687,1,1,1
197411,0,0,1
229452,1,1,1
329860,1,0,0
236963,1,0,0
36384,0,1,0
105755,1,1,1
231305,0,0,1
301382,0,0,1
337983,1,1,1
180615,0,0,1
280609,0,0,1
47049,1,1,1
285315,1,1,1
94558,0,0,1
221458,1,1,1
318469,1,1,1
84676,0,0,1
176775,0,0,1
78882,1,1,1
52895,1,0,0
57599,1,1,1
12600,0,0,1
299530,1,1,1
253600,0,0,1
229405,1,0,0
273851,0,0,1
192417,1,1,1
281114,1,1,1
55080,0,0,1
243281,0,0,1
329736,1,1,1
204910,0,1,0
281777,0,1,0
155185,1,1,1
53265,0,1,0
203304,0,0,1
242578,1,1,1
307259,1,0,0
369207,1,1,1
340472,0,0,1
291924,1,0,0
271768,1,1,1
336776,1,1,1
317942,1,1,1
367056,1,0,0
100468,0,0,1
13985,1,1,1
271488,1,1,1
86985,0,0,1
273853,1,1,1
230677,0,0,1
14112,0,1,0
57001,0,1,0
284362,1,1,1
83762,1,0,0
296111,1,1,1
148254,0,0,1
232339,0,0,1
363778,0,0,1
236381,1,0,0
231351,1,1,1
357840,1,1,1
223475,0,0,1
55810,1,1,1
268161,0,0,1
262058,1,1,1
91893,0,0,1
112120,0,1,0
95585,1,1,1
190198,0,0,1
198468,0,0,1
173741,1,1,1
164755,0,0,1
23271,0,0,1
257056,0,0,1
177804,1,1,1
315986,1,1,1
288825,0,0,1
140512,0,0,1
146195,0,0,1
146033,1,1,1
219634,0,0,1
357430,1,1,1
222452,0,0,1
55291,1,0,0
95423,1,1,1
245919,0,0,1
68145,1,1,1
55996,0,0,1
77501,0,0,1
259824,1,1,1
64230,0,0,1
292945,1,1,1
146298,1,1,1
78204,1,1,1
360683,1,0,0
28112,1,1,1
266732,0,0,1
114873,0,0,1
248678,0,1,0
28542,1,1,1
335671,1,1,1
66280,0,0,1
207292,1,1,1
243272,1,1,1
173442,1,1,1
243876,1,0,0
272043,0,0,1
237795,1,1,1
161212,0,0,1
271714,1,1,1
124052,0,0,1
342860,1,1,1
48732,0,0,1
211844,0,0,1
253748,0,1,0
76362,0,1,0
265994,0,0,1
280488,0,0,1
22871,0,1,0
291756,0,0,1
49944,1,1,1
84892,0,0,1
170867,1,1,1
149762,0,1,0
254618,0,0,1
117893,1,0,0
361744,1,1,1
319388,1,1,1
5866,1,0,0
361743,0,0,1
145804,1,1,1
174488,0,0,1
240045,0,0,1
280733,0,0,1
307684,0,0,1
141825,1,0,0
148887,0,0,1
312374,0,0,1
289195,0,1,0
134711,1,1,1
167691,1,1,1
285553,1,1,1
55744,1,1,1
367949,0,1,0
187299,1,1,1
94232,0,0,1
231248,0,0,1
373080,0,0,1
16900,1,0,0
208363,1,1,1
13389,0,0,1
201028,1,0,0
265992,0,0,1
332310,0,0,1
366370,1,1,1
54494,1,1,1
159304,1,1,1
251922,0,0,1
108549,0,0,1
363962,0,0,1
253377,0,0,1
298343,0,0,1
135547,0,0,1
358767,1,1,1
304980,1,1,1
116783,1,1,1
177210,0,0,1
204170,1,0,0
279050,1,0,0
196118,1,1,1
337439,1,0,0
193625,1,1,1
285724,0,0,1
213305,0,1,0
32483,1,1,1
36313,1,1,1
210570,1,1,1
203409,0,0,1
32583,1,1,1
129222,0,0,1
237908,1,0,0
37898,0,0,1
924,1,1,1
138968,0,0,1
140482,1,1,1
55426,1,1,1
327437,1,1,1
279573,1,1,1
125980,0,0,1
266543,1,0,0
5085,0,0,1
70476,1,1,1
179845,1,1,1
82469,1,1,1
72679,0,0,1
122299,1,1,1
51957,1,1,1
141460,1,1,1
263003,1,1,1
16339,1,1,1
227850,0,0,1
139108,1,1,1
221354,1,1,1
49321,0,0,1
245302,0,0,1
11075,0,0,1
177391,0,1,0
92111,0,0,1
103846,0,0,1
69557,0,0,1
69107,1,1,1
259966,0,0,1
35498,0,0,1
36928,1,1,1
328264,0,0,1
306815,0,0,1
96149,1,1,1
233714,0,0,1
76703,1,1,1
102808,0,0,1
262740,0,0,1
27102,1,1,1
57809,0,0,1
94926,0,0,1
219532,1,1,1
89184,0,1,0
372790,0,0,1
172109,1,1,1
133422,0,0,1
50407,1,1,1
300440,0,0,1
273789,1,1,1
143919,0,0,1
57063,0,0,1
366512,1,1,1
270340,0,0,1
348559,1,1,1
55610,1,0,0
50782,1,0,0
313695,1,0,0
361513,0,1,0
303125,1,1,1
355506,0,1,0
45543,1,1,1
41563,1,1,1
358462,0,0,1
330790,1,1,1
117128,1,0,0
102015,0,0,1
97701,1,1,1
319390,1,1,1
218618,1,1,1
157336,0,0,1
293581,0,0,1
10993,0,0,1
339745,1,1,1
45205,1,0,0
299884,0,0,1
260761,1,1,1
91272,1,1,1
318802,0,0,1
247726,1,1,1
20405,0,0,1
359498,0,0,1
114007,1,1,1
50731,0,0,1
178058,0,0,1
247825,1,1,1
6571,0,0,1
302688,1,0,0
7851,0,1,0
44619,0,1,0
74368,1,0,0
160574,1,0,0
72599,0,0,1
328651,1,1,1
113203,0,0,1
89251,0,0,1
259456,0,0,1
208578,0,0,1
145357,1,0,0
197370,1,1,1
309258,0,0,1
248532,0,0,1
10465,1,1,1
5024,1,1,1
128272,1,1,1
19417,1,1,1
24706,0,0,1
327367,1,1,1
113411,1,0,0
230216,0,1,0
222448,0,1,0
46084,0,0,1
257589,1,1,1
338737,0,0,1
235761,1,1,1
76725,0,0,1
326504,0,0,1
118734,0,1,0
351901,0,0,1
314431,0,0,1
86965,1,1,1
252682,0,0,1
61951,0,0,1
122469,1,1,1
57451,0,0,1
46608,1,1,1
307149,0,0,1
365148,1,1,1
152912,0,0,1
32363,1,1,1
207442,0,1,0
115146,0,0,1
236177,0,0,1
8507,1,0,0
221966,0,1,0
52656,1,1,1
92774,1,1,1
346006,1,1,1
21784,1,1,1
141499,1,0,0
228614,1,1,1
83339,0,1,0
112721,0,0,1
230972,0,0,1
309916,0,0,1
68458,1,0,0
233544,1,1,1
191914,1,0,0
304452,1,1,1
220775,1,1,1
146227,1,1,1
243773,0,0,1
317178,1,1,1
305790,1,0,0
253080,0,0,1
168750,0,0,1
279534,1,1,1
288224,1,1,1
341787,1,1,1
21140,0,0,1
145386,1,1,1
6108,0,0,1
288814,0,1,0
294512,1,1,1
272029,1,1,1
304178,0,0,1
327300,0,0,1
366107,0,0,1
94391,1,0,0
139077,1,0,0
351844,1,1,1
259031,0,1,0
160071,0,1,0
275353,1,1,1
350306,0,1,0
291934,1,0,0
56270,1,1,1
98447,1,1,1
33398,1,0,0
221496,1,1,1
188898,0,0,1
82438,1,1,1
245320,1,1,1
303757,1,1,1
347390,1,1,1
276634,0,1,0
164869,1,0,0
89453,1,1,1
53802,0,0,1
98105,0,1,0
324737,1,0,0
833,0,0,1
341955,1,0,0
22458,0,0,1
38928,0,0,1
336939,0,0,1
200830,1,1,1
237280,1,1,1
33791,1,1,1
366035,0,0,1
185605,0,1,0
192728,1,0,0
307268,1,1,1
6499,0,0,1
293372,0,0,1
368165,1,0,0
118687,1,1,1
28359,0,0,1
253531,0,0,1
280699,1,1,1
227251,0,0,1
227958,0,0,1
126497,0,1,0
313634,1,1,1
53046,0,0,1
130214,1,0,0
128070,0,0,1
207204,0,0,1
96932,0,0,1
106494,0,0,1
358924,1,1,1
169520,1,1,1
140741,0,0,1
76374,0,0,1
346230,0,1,0
80646,1,0,0
244408,1,1,1
159216,0,0,1
246576,0,0,1
110623,0,1,0
342540,0,1,0
215796,0,1,0
241930,0,0,1
146944,1,1,1
362861,1,1,1
42671,1,1,1
196030,0,0,1
81275,1,0,0
41312,1,1,1
337523,0,0,1
147543,1,1,1
262647,0,1,0
268320,0,0,1
260551,0,0,1
271467,0,0,1
34270,0,0,1
356694,0,1,0
120708,1,0,0
352202,1,1,1
354801,0,1,0
315377,0,0,1
277611,0,1,0
127312,1,1,1
267946,1,1,1
315718,1,1,1
47130,0,0,1
103252,1,1,1
76824,1,1,1
83619,0,1,0
196390,0,0,1
9065,0,1,0
293543,0,0,1
87466,1,1,1
178243,1,1,1
129128,0,0,1
229123,1,0,0
179803,0,0,1
163367,0,0,1
238376,1,1,1
159167,0,0,1
295123,1,1,1
347310,1,1,1
228572,1,1,1
81754,1,0,0
61096,0,1,0
337840,0,0,1
109390,0,0,1
173300,0,0,1
40811,0,0,1
107583,1,0,0
136492,0,1,0
111868,1,0,0
231981,0,0,1
350533,1,1,1
40604,0,1,0
110020,0,0,1
217148,0,1,0
222085,1,1,1
159171,0,1,0
236947,1,1,1
207787,0,0,1
51743,1,1,1
184475,0,1,0
183409,1,1,1
67456,0,0,1
256587,0,0,1
257156,0,1,0
235853,1,1,1
70687,1,1,1
111797,1,1,1
299553,0,1,0
116191,1,0,0
42555,0,0,1
175931,1,1,1
106738,0,0,1
355548,1,1,1
328387,0,1,0
300598,1,1,1
7357,0,0,1
277527,1,1,1
232518,1,1,1
195372,0,0,1
106992,0,0,1
245572,1,0,0
121159,1,1,1
104317,0,0,1
241888,0,0,1
50344,1,1,1
266751,1,0,0
36273,0,0,1
226097,0,0,1
250713,1,1,1
137442,1,0,0
145183,0,0,1
347445,1,0,0
295338,0,1,0
228648,0,1,0
60166,1,1,1
115223,0,0,1
315825,1,1,1
340615,1,1,1
339487,1,1,1
353698,0,0,1
255352,0,0,1
114200,1,1,1
340533,0,0,1
315416,0,0,1
278822,1,0,0
18601,1,0,0
299923,1,1,1
100369,1,0,0
121958,0,1,0
328962,0,0,1
108608,0,1,0
317336,1,1,1
288902,0,1,0
146426,1,1,1
319314,0,0,1
179461,1,1,1
326376,0,0,1
71509,0,0,1
336652,1,1,1
267521,0,0,1
19844,1,1,1
19123,1,1,1
197405,0,0,1
211275,1,1,1
93053,1,1,1
57766,1,1,1
227064,1,0,0
359951,0,0,1
25181,0,0,1
178320,0,0,1
354828,1,1,1
248552,1,1,1
